Date,ticker,mention_count,percent_change
2021-02-05,PLTR,9.0,0.06053285062706039
2021-02-08,PLTR,9.0,0.057076832378512764
2021-02-08,PLTR,8.0,0.057076832378512764
2021-02-08,PLTR,3.0,0.057076832378512764
2021-02-09,PLTR,1.0,0.05714297621850598
2021-02-10,PLTR,3.0,-0.06689910862964862
2021-02-11,PLTR,4.0,-0.07531534016323639
2021-02-12,PLTR,4.0,-0.03691593448487808
2021-02-15,PLTR,8.0,
2021-02-15,PLTR,6.0,
2021-02-16,PLTR,4.0,-0.13644559456122587
2021-02-16,PLTR,14.0,-0.13644559456122587
2021-02-17,PLTR,25.0,-0.02767839572038549
2021-02-18,PLTR,18.0,-0.07314263304834978
2021-02-19,PLTR,39.0,0.14164301780810348
2021-02-22,PLTR,33.0,-0.03509131981127006
2021-02-22,PLTR,10.0,-0.03509131981127006
2021-02-22,PLTR,10.0,-0.03509131981127006
2021-02-23,PLTR,13.0,-0.04567003683318832
2021-02-24,PLTR,13.0,-0.013549345954921186
2021-02-25,PLTR,10.0,-0.0965993923505036
2021-02-26,PLTR,16.0,-0.002507292060202404
2021-03-01,PLTR,9.0,0.03736833320141954
2021-03-01,PLTR,1.0,0.03736833320141954
2021-03-01,PLTR,7.0,0.03736833320141954
2021-03-02,PLTR,9.0,-0.013390337233179077
2021-03-03,PLTR,16.0,-0.037033539056715685
2021-03-04,PLTR,19.0,0.04719416313495177
2021-03-05,PLTR,16.0,-0.03204870731043159
2021-03-08,PLTR,16.0,-0.061564532113960194
2021-03-08,PLTR,7.0,-0.061564532113960194
2021-03-08,PLTR,5.0,-0.061564532113960194
2021-03-09,PLTR,8.0,0.07442508935196675
2021-03-10,PLTR,9.0,0.01999657606425949
2021-03-11,PLTR,4.0,0.07696102401066342
2021-03-12,PLTR,5.0,0.007082994585263318
2021-03-15,PLTR,6.0,-0.004840789879889623
2021-03-15,PLTR,2.0,-0.004840789879889623
2021-03-15,PLTR,1.0,-0.004840789879889623
2021-03-16,PLTR,2.0,-0.045045793686754466
2021-03-17,PLTR,6.0,-0.015742219160193135
2021-03-18,PLTR,10.0,-0.05002057437381496
2021-03-19,PLTR,3.0,0.014078914039646118
2021-03-22,PLTR,0.0,-0.004120334775025335
2021-03-22,PLTR,4.0,-0.004120334775025335
2021-03-22,PLTR,4.0,-0.004120334775025335
2021-03-23,PLTR,5.0,-0.040443552843928476
2021-03-24,PLTR,8.0,-0.06116221773307455
2021-03-25,PLTR,10.0,0.03149161614509605
2021-03-26,PLTR,2.0,0.0
2021-03-29,PLTR,3.0,-0.03837078214032611
2021-03-29,PLTR,0.0,-0.03837078214032611
2021-03-29,PLTR,1.0,-0.03837078214032611
2021-03-30,PLTR,8.0,0.01416525262170458
2021-03-31,PLTR,4.0,0.05516509738207314
2021-04-01,PLTR,6.0,-0.009491064248729222
2021-04-05,PLTR,2.0,0.01591092853542966
2021-04-05,PLTR,1.0,0.01591092853542966
2021-04-05,PLTR,0.0,0.01591092853542966
2021-04-05,PLTR,2.0,0.01591092853542966
2021-04-06,PLTR,3.0,-0.007278990506801436
2021-04-07,PLTR,1.0,-0.016028103083911092
2021-04-08,PLTR,7.0,0.02202638108262773
2021-04-09,PLTR,6.0,0.026555872765751446
2021-04-12,PLTR,7.0,-0.029550514354483234
2021-04-12,PLTR,4.0,-0.029550514354483234
2021-04-12,PLTR,1.0,-0.029550514354483234
2021-04-13,PLTR,4.0,0.08536763536662036
2021-04-14,PLTR,16.0,-0.0700611884300203
2021-04-15,PLTR,3.0,-0.023480316278554028
2021-04-16,PLTR,6.0,-0.029813708415154242
2021-04-19,PLTR,4.0,-0.02386957645009808
2021-04-19,PLTR,1.0,-0.02386957645009808
2021-04-19,PLTR,1.0,-0.02386957645009808
2021-04-20,PLTR,2.0,-0.00731933015757911
2021-04-21,PLTR,2.0,0.03828427352921432
2021-04-22,PLTR,1.0,0.010112262505755648
2021-04-23,PLTR,1.0,0.023774589918547282
2021-04-26,PLTR,2.0,0.02946344252361129
2021-04-26,PLTR,1.0,0.02946344252361129
2021-04-26,PLTR,0.0,0.02946344252361129
2021-04-27,PLTR,0.0,-0.009585464127742499
2021-04-28,PLTR,0.0,-0.001257020051735645
2021-04-29,PLTR,1.0,-0.020331048867407452
2021-04-30,PLTR,0.0,-0.0142213088973609
2021-05-03,PLTR,0.0,-0.032645231310578546
2021-05-05,PLTR,2.0,-0.022903538317601512
2021-05-06,PLTR,7.0,-0.051417701033833994
2021-05-07,PLTR,4.0,-0.017068695074928215
2021-05-10,PLTR,7.0,-0.0670057343122422
2021-05-10,PLTR,3.0,-0.0670057343122422
2021-05-10,PLTR,3.0,-0.0670057343122422
2021-05-11,PLTR,17.0,0.09002972907993019
2021-05-12,PLTR,6.0,-0.06754483691223034
2021-05-13,PLTR,3.0,-0.02791370429055814
2021-05-14,PLTR,8.0,0.08900534611199874
2021-05-17,PLTR,5.0,0.01874742475226831
2021-05-17,PLTR,2.0,0.01874742475226831
2021-05-17,PLTR,2.0,0.01874742475226831
2021-05-18,PLTR,2.0,0.03741446982145955
2021-05-19,PLTR,3.0,-0.027202808213032923
2021-05-20,PLTR,0.0,-0.0029069528680160882
2021-05-21,PLTR,3.0,0.0067698221599994364
2021-05-24,PLTR,0.0,0.022397854150717017
2021-05-24,PLTR,0.0,0.022397854150717017
2021-05-24,PLTR,0.0,0.022397854150717017
2021-05-25,PLTR,2.0,0.012178147502081429
2021-05-26,PLTR,0.0,0.02935996626465453
2021-05-27,PLTR,0.0,0.02588274350286353
2021-05-28,PLTR,4.0,0.01095301165307871
2021-05-31,PLTR,0.0,
2021-05-31,PLTR,1.0,
2021-06-01,PLTR,0.0,
2021-06-01,PLTR,0.0,
2021-01-28,RKT,0.0,0.0
2021-01-29,RKT,4.0,0.002343557021005843
2021-02-01,RKT,2.0,0.008391711246158713
2021-02-01,RKT,0.0,0.008391711246158713
2021-02-01,RKT,0.0,0.008391711246158713
2021-02-02,RKT,1.0,-0.0282505215019565
2021-02-03,RKT,1.0,0.01281150368909766
2021-02-04,RKT,2.0,0.016830707396710495
2021-02-05,RKT,0.0,0.0027777667320847423
2021-02-08,RKT,2.0,-0.00046233331677564195
2021-02-08,RKT,1.0,-0.00046233331677564195
2021-02-08,RKT,1.0,-0.00046233331677564195
2021-02-09,RKT,1.0,-0.017261928785786893
2021-02-10,RKT,0.0,-0.014695715715330532
2021-02-11,RKT,0.0,-0.012977867296356218
2021-02-12,RKT,4.0,0.0004837702046930127
2021-02-15,RKT,2.0,
2021-02-15,RKT,2.0,
2021-02-16,RKT,0.0,-0.005333417704600761
2021-02-16,RKT,2.0,-0.005333417704600761
2021-02-17,RKT,0.0,-0.025604528670580246
2021-02-18,RKT,3.0,0.0009970043940184755
2021-02-19,RKT,1.0,0.009915849996039812
2021-02-22,RKT,7.0,0.006882983942841301
2021-02-22,RKT,2.0,0.006882983942841301
2021-02-22,RKT,4.0,0.006882983942841301
2021-02-23,RKT,5.0,-0.020292706836572343
2021-02-24,RKT,3.0,0.015873275303363004
2021-02-25,RKT,1.0,-0.0208858938421981
2021-02-26,RKT,12.0,0.0934812347886348
2021-03-01,RKT,11.0,0.10627545191974788
2021-03-01,RKT,3.0,0.10627545191974788
2021-03-01,RKT,6.0,0.10627545191974788
2021-03-02,RKT,45.0,0.537623741114432
2021-03-03,RKT,209.0,-0.39553848099103556
2021-03-04,RKT,79.0,-0.041923419741703424
2021-03-05,RKT,41.0,-0.0677703347749036
2021-03-08,RKT,18.0,0.0295709156387494
2021-03-08,RKT,5.0,0.0295709156387494
2021-03-08,RKT,1.0,0.0295709156387494
2021-03-09,RKT,11.0,0.031078226459110375
2021-03-10,RKT,10.0,0.01788542960351702
2021-03-11,RKT,4.0,-0.004635034858207519
2021-03-12,RKT,4.0,-0.032260850112913526
2021-03-15,RKT,8.0,0.031098708315134185
2021-03-15,RKT,2.0,0.031098708315134185
2021-03-15,RKT,3.0,0.031098708315134185
2021-03-16,RKT,6.0,-0.03149863748807392
2021-03-17,RKT,6.0,-0.020202707317519466
2021-03-18,RKT,15.0,-0.058840483509092635
2021-03-19,RKT,10.0,-0.0012995750841788378
2021-03-22,RKT,6.0,-0.0034737301380325016
2021-03-22,RKT,2.0,-0.0034737301380325016
2021-03-22,RKT,4.0,-0.0034737301380325016
2021-03-23,RKT,11.0,0.0021725467447420654
2021-03-24,RKT,5.0,-0.02282805196564644
2021-03-25,RKT,4.0,-0.002222767959558344
2021-03-26,RKT,4.0,0.06211571944955824
2021-03-29,RKT,5.0,-0.0046112264673239985
2021-03-29,RKT,1.0,-0.0046112264673239985
2021-03-29,RKT,0.0,-0.0046112264673239985
2021-03-30,RKT,15.0,-0.02553323706356401
2021-03-31,RKT,4.0,-0.0047526815827838645
2021-04-01,RKT,5.0,-0.023664597859349493
2021-04-05,RKT,1.0,-0.0048899276615972575
2021-04-05,RKT,1.0,-0.0048899276615972575
2021-04-05,RKT,0.0,-0.0048899276615972575
2021-04-05,RKT,2.0,-0.0048899276615972575
2021-04-06,RKT,3.0,0.009314730633258042
2021-04-07,RKT,4.0,-0.003095279744424837
2021-04-08,RKT,2.0,-0.00044297803454509504
2021-04-09,RKT,3.0,0.007943568088817063
2021-04-12,RKT,1.0,-0.025825118327424745
2021-04-12,RKT,0.0,-0.025825118327424745
2021-04-12,RKT,1.0,-0.025825118327424745
2021-04-13,RKT,1.0,0.035884225430984636
2021-04-14,RKT,1.0,-0.032282243888270036
2021-04-15,RKT,1.0,0.0226626107022005
2021-04-16,RKT,3.0,-0.028522404720289423
2021-04-19,RKT,0.0,-0.004985308656797096
2021-04-19,RKT,0.0,-0.004985308656797096
2021-04-19,RKT,0.0,-0.004985308656797096
2021-04-20,RKT,2.0,-0.015568086868378189
2021-04-21,RKT,1.0,0.010557800334761076
2021-04-22,RKT,1.0,-0.0013707463413438023
2021-04-23,RKT,0.0,0.012721606206632732
2021-04-26,RKT,1.0,0.018784098039107543
2021-04-26,RKT,0.0,0.018784098039107543
2021-04-26,RKT,0.0,0.018784098039107543
2021-04-27,RKT,0.0,0.014515316593984631
2021-04-28,RKT,0.0,-0.001748208835919544
2021-04-29,RKT,1.0,0.001748208835919545
2021-04-30,RKT,2.0,-0.019846245729924473
2021-05-03,RKT,2.0,0.0022246610381716943
2021-05-05,RKT,7.0,0.013689746703962623
2021-05-06,RKT,19.0,-0.1817953339577246
2021-05-07,RKT,17.0,-0.04960586069827914
2021-05-10,RKT,10.0,-0.024057121306631103
2021-05-10,RKT,0.0,-0.024057121306631103
2021-05-10,RKT,1.0,-0.024057121306631103
2021-05-11,RKT,4.0,-0.02988730897564601
2021-05-12,RKT,4.0,-0.027204462333346325
2021-05-13,RKT,1.0,-0.00601327012092665
2021-05-14,RKT,0.0,0.04481883504657471
2021-05-17,RKT,1.0,0.022805983827254413
2021-05-17,RKT,1.0,0.022805983827254413
2021-05-17,RKT,0.0,0.022805983827254413
2021-05-18,RKT,3.0,-0.007355006811925897
2021-05-19,RKT,1.0,-0.029973451111498167
2021-05-20,RKT,0.0,0.008158517916020784
2021-05-21,RKT,1.0,-0.01697430322167866
2021-05-24,RKT,0.0,-0.0023641213934771995
2021-05-24,RKT,2.0,-0.0023641213934771995
2021-05-24,RKT,0.0,-0.0023641213934771995
2021-05-25,RKT,0.0,-0.0053396837065636665
2021-05-26,RKT,1.0,0.03793858232546285
2021-05-27,RKT,0.0,0.049717097313366515
2021-05-28,RKT,4.0,-0.03550019518988135
2021-05-31,RKT,1.0,
2021-05-31,RKT,0.0,
2021-06-01,RKT,0.0,
2021-06-01,RKT,0.0,
2021-01-28,WWE,1.0,0.0
2021-01-29,WWE,3.0,-0.0028364001616853042
2021-02-01,WWE,1.0,0.021948012124397145
2021-02-01,WWE,0.0,0.021948012124397145
2021-02-01,WWE,1.0,0.021948012124397145
2021-02-02,WWE,0.0,-0.007320946849238135
2021-02-03,WWE,0.0,-0.011436756200764028
2021-02-04,WWE,1.0,-0.009065912192260299
2021-02-05,WWE,1.0,-0.12884852401674526
2021-02-08,WWE,0.0,-0.03745914155870821
2021-02-08,WWE,1.0,-0.03745914155870821
2021-02-08,WWE,0.0,-0.03745914155870821
2021-02-09,WWE,0.0,-0.0038030278772786317
2021-02-10,WWE,0.0,-0.011925153540540653
2021-02-11,WWE,0.0,0.008107607411345025
2021-02-12,WWE,0.0,-0.013908531978731983
2021-02-15,WWE,1.0,
2021-02-15,WWE,0.0,
2021-02-16,WWE,0.0,0.0019374103003621413
2021-02-16,WWE,0.0,0.0019374103003621413
2021-02-17,WWE,0.0,0.021066914828741293
2021-02-18,WWE,0.0,-0.004643403816151354
2021-02-19,WWE,0.0,-0.009778912219792026
2021-02-22,WWE,0.0,0.01946320273585406
2021-02-22,WWE,0.0,0.01946320273585406
2021-02-22,WWE,0.0,0.01946320273585406
2021-02-23,WWE,0.0,0.010628488090756286
2021-02-24,WWE,0.0,0.03202716310655912
2021-02-25,WWE,0.0,-0.018438381951027906
2021-02-26,WWE,0.0,0.01017309607322399
2021-03-01,WWE,0.0,0.06067224119329907
2021-03-01,WWE,0.0,0.06067224119329907
2021-03-01,WWE,0.0,0.06067224119329907
2021-03-02,WWE,0.0,0.0077806099933639865
2021-03-03,WWE,0.0,-0.02062719521691357
2021-03-04,WWE,0.0,0.014559701463595828
2021-03-05,WWE,0.0,0.03586487233619196
2021-03-08,WWE,0.0,0.04045491854144522
2021-03-08,WWE,0.0,0.04045491854144522
2021-03-08,WWE,0.0,0.04045491854144522
2021-03-09,WWE,0.0,-0.012054754695239105
2021-03-10,WWE,0.0,0.02030265358446904
2021-03-11,WWE,0.0,0.018355395217315357
2021-03-12,WWE,1.0,-0.016469072734455813
2021-03-15,WWE,0.0,0.008008383599250461
2021-03-15,WWE,0.0,0.008008383599250461
2021-03-15,WWE,0.0,0.008008383599250461
2021-03-16,WWE,0.0,0.0008666791776099793
2021-03-17,WWE,0.0,-0.020124951093965986
2021-03-18,WWE,0.0,-0.010841670523514917
2021-03-19,WWE,0.0,0.020517165894940567
2021-03-22,WWE,0.0,0.010795903972350016
2021-03-22,WWE,0.0,0.010795903972350016
2021-03-22,WWE,0.0,0.010795903972350016
2021-03-23,WWE,0.0,-0.02401312015899122
2021-03-24,WWE,0.0,0.0038952107056166763
2021-03-25,WWE,0.0,-0.023963953452945788
2021-03-26,WWE,0.0,-0.004535155165391262
2021-03-29,WWE,0.0,0.019624361008186365
2021-03-29,WWE,0.0,0.019624361008186365
2021-03-29,WWE,0.0,0.019624361008186365
2021-03-30,WWE,0.0,-0.002499097846629202
2021-03-31,WWE,0.0,-0.030671172097020877
2021-04-01,WWE,0.0,0.0242160554132512
2021-04-05,WWE,0.0,-0.0018004771243537482
2021-04-05,WWE,0.0,-0.0018004771243537482
2021-04-05,WWE,0.0,-0.0018004771243537482
2021-04-05,WWE,0.0,-0.0018004771243537482
2021-04-06,WWE,0.0,0.010041281320498922
2021-04-07,WWE,0.0,0.007996502245991875
2021-04-08,WWE,0.0,-0.007283091911738017
2021-04-09,WWE,0.0,0.03967318787231633
2021-04-12,WWE,0.0,-0.0270944218179005
2021-04-12,WWE,0.0,-0.0270944218179005
2021-04-12,WWE,2.0,-0.0270944218179005
2021-04-13,WWE,0.0,-0.007954098887884436
2021-04-14,WWE,0.0,-0.0021317992439936284
2021-04-15,WWE,0.0,0.009029044799229995
2021-04-16,WWE,0.0,-0.006719761102428831
2021-04-19,WWE,0.0,0.006719761102428852
2021-04-19,WWE,0.0,0.006719761102428852
2021-04-19,WWE,0.0,0.006719761102428852
2021-04-20,WWE,0.0,-0.0028238607267793486
2021-04-21,WWE,0.0,0.006342459496033213
2021-04-22,WWE,0.0,-0.012725470540324024
2021-04-23,WWE,0.0,-0.03603833477953747
2021-04-26,WWE,0.0,0.025308577190203557
2021-04-26,WWE,0.0,0.025308577190203557
2021-04-26,WWE,0.0,0.025308577190203557
2021-04-27,WWE,0.0,0.002334580738207381
2021-04-28,WWE,0.0,-0.003593907988872805
2021-04-29,WWE,0.0,0.002337519155695723
2021-04-30,WWE,0.0,-0.010289822536756294
2021-05-03,WWE,0.0,0.01405426339072578
2021-05-05,WWE,0.0,-0.002395230422509039
2021-05-06,WWE,0.0,0.013740254872312962
2021-05-07,WWE,0.0,-0.001638899651431463
2021-05-10,WWE,0.0,-0.005116013015767435
2021-05-10,WWE,0.0,-0.005116013015767435
2021-05-10,WWE,0.0,-0.005116013015767435
2021-05-11,WWE,0.0,-0.009941188619049522
2021-05-12,WWE,0.0,-0.023208937246562703
2021-05-13,WWE,0.0,0.0
2021-05-14,WWE,0.0,0.016526146133109272
2021-05-17,WWE,0.0,0.0039037673680675056
2021-05-17,WWE,0.0,0.0039037673680675056
2021-05-17,WWE,0.0,0.0039037673680675056
2021-05-18,WWE,1.0,-0.01740476762277885
2021-05-19,WWE,1.0,-0.005300080444018577
2021-05-20,WWE,0.0,0.03615754380183813
2021-05-21,WWE,0.0,0.05207091995147365
2021-05-24,WWE,0.0,0.0064085945530400765
2021-05-24,WWE,0.0,0.0064085945530400765
2021-05-24,WWE,0.0,0.0064085945530400765
2021-05-25,WWE,0.0,-0.011111215122715117
2021-05-26,WWE,0.0,-0.007007697067849544
2021-05-27,WWE,0.0,-0.0036988664026842495
2021-05-28,WWE,0.0,-0.014754476683990004
2021-05-31,WWE,0.0,
2021-05-31,WWE,0.0,
2021-06-01,WWE,0.0,
2021-06-01,WWE,0.0,
2021-01-28,FORD,7.0,0.0
2021-01-29,FORD,97.0,0.042145658041861954
2021-02-01,FORD,30.0,0.2161349128359406
2021-02-01,FORD,29.0,0.2161349128359406
2021-02-01,FORD,19.0,0.2161349128359406
2021-02-02,FORD,29.0,-0.12806590792969572
2021-02-03,FORD,71.0,0.04546233095194954
2021-02-04,FORD,32.0,0.005540175253055282
2021-02-05,FORD,105.0,0.18140038904664704
2021-02-08,FORD,53.0,0.0023014399062319967
2021-02-08,FORD,20.0,0.0023014399062319967
2021-02-08,FORD,9.0,0.0023014399062319967
2021-02-09,FORD,4.0,-0.023256840240719518
2021-02-10,FORD,15.0,-0.014218235345845086
2021-02-11,FORD,9.0,-0.06660907432536828
2021-02-12,FORD,5.0,0.06899280661114685
2021-02-15,FORD,9.0,
2021-02-15,FORD,6.0,
2021-02-16,FORD,6.0,0.1500607634398044
2021-02-16,FORD,6.0,0.1500607634398044
2021-02-17,FORD,6.0,-0.0291081558963865
2021-02-18,FORD,7.0,-0.06088831283457127
2021-02-19,FORD,4.0,0.02873128273089676
2021-02-22,FORD,7.0,-0.09596400320938238
2021-02-22,FORD,2.0,-0.09596400320938238
2021-02-22,FORD,0.0,-0.09596400320938238
2021-02-23,FORD,8.0,-0.13318886038415675
2021-02-24,FORD,5.0,0.07136447954264882
2021-02-25,FORD,8.0,-0.08793949467319467
2021-02-26,FORD,13.0,0.008321815632248535
2021-03-01,FORD,2.0,0.07961767904094626
2021-03-01,FORD,6.0,0.07961767904094626
2021-03-01,FORD,6.0,0.07961767904094626
2021-03-02,FORD,7.0,-0.036367671202459595
2021-03-03,FORD,10.0,-0.024097528503317416
2021-03-04,FORD,11.0,-0.1300531408116579
2021-03-05,FORD,8.0,-0.0030911896080080296
2021-03-08,FORD,5.0,0.0030911896080078717
2021-03-08,FORD,1.0,0.0030911896080078717
2021-03-08,FORD,3.0,0.0030911896080078717
2021-03-09,FORD,5.0,0.04820212692368266
2021-03-10,FORD,9.0,0.04035125669834219
2021-03-11,FORD,5.0,0.002820873685589742
2021-03-12,FORD,10.0,-0.03730701667260708
2021-03-15,FORD,2.0,0.008733671481950537
2021-03-15,FORD,6.0,0.008733671481950537
2021-03-15,FORD,5.0,0.008733671481950537
2021-03-16,FORD,10.0,-0.0234615344590948
2021-03-17,FORD,4.0,-0.024025157223084494
2021-03-18,FORD,8.0,-0.07574597819714102
2021-03-19,FORD,1.0,-0.02995229376185531
2021-03-22,FORD,4.0,-0.03787032040515782
2021-03-22,FORD,5.0,-0.03787032040515782
2021-03-22,FORD,4.0,-0.03787032040515782
2021-03-23,FORD,4.0,-0.05406717014738315
2021-03-24,FORD,2.0,0.09193749055254091
2021-03-25,FORD,6.0,0.0033726812242225266
2021-03-26,FORD,2.0,-0.016978320039428552
2021-03-29,FORD,2.0,-0.03130695771209884
2021-03-29,FORD,1.0,-0.03130695771209884
2021-03-29,FORD,1.0,-0.03130695771209884
2021-03-30,FORD,1.0,-0.017825767285058483
2021-03-31,FORD,0.0,0.02486804340720562
2021-04-01,FORD,1.0,-0.01058209954104666
2021-04-05,FORD,2.0,0.0348467811309983
2021-04-05,FORD,2.0,0.0348467811309983
2021-04-05,FORD,0.0,0.0348467811309983
2021-04-05,FORD,1.0,0.0348467811309983
2021-04-06,FORD,3.0,0.0034188034047501876
2021-04-07,FORD,2.0,0.030254379258050666
2021-04-08,FORD,0.0,-0.006644536402944578
2021-04-09,FORD,1.0,-0.0168071021524099
2021-04-12,FORD,1.0,-0.06657451024198283
2021-04-12,FORD,2.0,-0.06657451024198283
2021-04-12,FORD,2.0,-0.06657451024198283
2021-04-13,FORD,2.0,0.007220241137379365
2021-04-14,FORD,3.0,-0.01814930122760286
2021-04-15,FORD,1.0,0.007299295494986573
2021-04-16,FORD,0.0,0.0
2021-04-19,FORD,1.0,0.0072464016350320464
2021-04-19,FORD,0.0,0.0072464016350320464
2021-04-19,FORD,0.0,0.0072464016350320464
2021-04-20,FORD,0.0,-0.0405211582527287
2021-04-21,FORD,2.0,0.014925635610135516
2021-04-22,FORD,1.0,0.003696858297064305
2021-04-23,FORD,1.0,-0.0036968582970643505
2021-04-26,FORD,1.0,0.003696858297064305
2021-04-26,FORD,0.0,0.003696858297064305
2021-04-26,FORD,0.0,0.003696858297064305
2021-04-27,FORD,0.0,-0.011131829535814333
2021-04-28,FORD,1.0,0.011131829535814371
2021-04-29,FORD,2.0,0.0
2021-04-30,FORD,1.0,-0.0036968582970643505
2021-05-03,FORD,0.0,0.014706133209623233
2021-05-05,FORD,0.0,-0.015873334137796888
2021-05-06,FORD,3.0,-0.0833816296711016
2021-05-07,FORD,3.0,0.054982182621502826
2021-05-10,FORD,0.0,-0.029229710237960217
2021-05-10,FORD,1.0,-0.029229710237960217
2021-05-10,FORD,2.0,-0.029229710237960217
2021-05-11,FORD,2.0,-0.02575247238354272
2021-05-12,FORD,2.0,-0.008733671785050415
2021-05-13,FORD,1.0,-0.0311828976272682
2021-05-14,FORD,4.0,0.0
2021-05-17,FORD,0.0,0.03118289762726816
2021-05-17,FORD,2.0,0.03118289762726816
2021-05-17,FORD,0.0,0.03118289762726816
2021-05-18,FORD,0.0,0.06782263233811488
2021-05-19,FORD,0.0,0.012220099466856656
2021-05-20,FORD,1.0,0.13605852247317993
2021-05-21,FORD,3.0,-0.06571700871031438
2021-05-24,FORD,0.0,-0.046340384554802584
2021-05-24,FORD,0.0,-0.046340384554802584
2021-05-24,FORD,1.0,-0.046340384554802584
2021-05-25,FORD,0.0,-0.052750514340708723
2021-05-26,FORD,2.0,0.016529285665789057
2021-05-27,FORD,0.0,0.14827862194003658
2021-05-28,FORD,9.0,0.007042276122147243
2021-05-31,FORD,1.0,
2021-05-31,FORD,2.0,
2021-06-01,FORD,5.0,
2021-06-01,FORD,0.0,
2021-05-04,AMC,,-0.03351095644909652
2021-05-04,BB,,-0.029465892535459993
2021-05-04,CLF,,0.11160137819685684
2021-05-04,CLNE,,-0.022884293434025923
2021-05-04,CLOV,,-0.025069382349310925
2021-05-04,FORD,,-0.07579385786859011
2021-05-04,GME,,-0.009104210867082272
2021-05-04,PLTR,,-0.030043218480046298
2021-05-04,RKT,,-0.00044455341619938657
2021-05-04,SENS,,-0.04020638193114397
2021-05-04,WKHS,,-0.044529419596116476
2021-05-04,WWE,,-0.028124855554797344
